Marque,Modèle,Année,Type de carburant,Puissance fiscale,Kilométrage,Nombre de portes,Première main,État,Boîte à vitesses,Origine,Prix
Porsche,Cayenne,2025,Hybride,23 CV,0 - 4 999,5,Oui,Neuf,Automatique,Importée neuve,
Citroen,Berlingo,2017,Diesel,6 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,130 000 DH
Alfa Romeo,Giulietta,2019,Diesel,6 CV,110 000 - 119 999,5,Non,Excellent,Automatique,WW au Maroc,167 000 DH
Porsche,911,2008,Essence,21 CV,90 000 - 94 999,3,Non,Très bon,Manuelle,WW au Maroc,
Fiat,Grande Punto,2014,Diesel,5 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,85 000 DH
Hyundai,Accent,2019,Diesel,6 CV,95 000 - 99 999,5,Oui,Neuf,Automatique,WW au Maroc,
Renault,Express,2022,Diesel,6 CV,50 000 - 54 999,5,Oui,Excellent,Manuelle,WW au Maroc,
BMW,X1,2012,Diesel,9 CV,170 000 - 179 999,,,,Automatique,Dédouanée,
Mercedes-Benz,Classe GLC,2025,Hybride,11 CV,0 - 4 999,5,Oui,Neuf,Automatique,Importée neuve,
Mercedes-Benz,Classe GLC,2020,Diesel,8 CV,150 000 - 159 999,5,Oui,Excellent,Automatique,WW au Maroc,
Toyota,Prado,2009,Diesel,12 CV,200 000 - 249 999,5,Non,Bon,Manuelle,WW au Maroc,
Renault,19,1995,Diesel,7 CV,5 000 - 9 999,,,Bon,Manuelle,Dédouanée,
Peugeot,207,2009,Essence,8 CV,160 000 - 169 999,,,Bon,Manuelle,,59 000 DH
Alfa Romeo,Giulietta,2021,Diesel,6 CV,110 000 - 119 999,5,Oui,Excellent,Manuelle,WW au Maroc,148 000 DH
Mercedes-Benz,Classe C,2020,Diesel,8 CV,190 000 - 199 999,5,Oui,Excellent,Automatique,Dédouanée,373 000 DH
Ford,Ranger,2014,Diesel,9 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,145 000 DH
Ford,Focus,2021,Diesel,6 CV,130 000 - 139 999,5,Non,Excellent,Automatique,WW au Maroc,189 000 DH
Citroen,C4,2014,Diesel,6 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,125 000 DH
Volkswagen,Golf 7,2013,Diesel,8 CV,190 000 - 199 999,5,Non,Très bon,Manuelle,WW au Maroc,140 000 DH
Land Rover,Range Rover Sport,2016,Diesel,12 CV,200 000 - 249 999,5,Non,Très bon,Automatique,Dédouanée,
Mercedes-Benz,220,2005,Diesel,9 CV,20 000 - 24 999,5,Oui,Excellent,Automatique,Dédouanée,132 000 DH
Audi,A3,2025,Essence,11 CV,0 - 4 999,5,,Neuf,Automatique,Importée neuve,
Land Rover,Range Rover Sport,2018,Diesel,12 CV,100 000 - 109 999,5,Non,Excellent,Automatique,Importée neuve,
Toyota,Tercel,1998,Essence,7 CV,300 000 - 349 999,5,Non,Bon,Manuelle,Dédouanée,
Hyundai,Tucson,2018,Diesel,6 CV,250 000 - 299 999,5,Oui,Très bon,Automatique,WW au Maroc,225 000 DH
Renault,Megane,2009,Diesel,6 CV,0 - 4 999,5,Non,Correct,Manuelle,WW au Maroc,
Hyundai,Santa Fe,2020,Diesel,9 CV,150 000 - 159 999,5,Oui,Excellent,Automatique,WW au Maroc,285 000 DH
Renault,19,2000,Essence,8 CV,35 000 - 39 999,5,Non,Très bon,Manuelle,Importée neuve,34 000 DH
Jeep,Renegade,2019,Diesel,6 CV,95 000 - 99 999,5,Oui,Excellent,Automatique,WW au Maroc,179 000 DH
Kia,Carnival,2023,Diesel,9 CV,5 000 - 9 999,5,Oui,Excellent,Automatique,WW au Maroc,530 000 DH
Citroen,C1,2010,Essence,6 CV,180 000 - 189 999,5,Non,Excellent,Manuelle,,60 000 DH
Volkswagen,Tiguan,2021,Diesel,8 CV,110 000 - 119 999,5,Oui,Excellent,Automatique,Dédouanée,350 000 DH
Volkswagen,Tiguan,2021,Diesel,8 CV,90 000 - 94 999,5,Oui,Excellent,Automatique,Dédouanée,
Renault,Kadjar,2020,Diesel,6 CV,85 000 - 89 999,5,Oui,Excellent,Automatique,WW au Maroc,
Fiat,Doblo,2015,Diesel,6 CV,5 000 - 9 999,5,Non,Bon,Manuelle,WW au Maroc,68 000 DH
Mercedes-Benz,Classe E,2021,Diesel,9 CV,30 000 - 34 999,5,Oui,Excellent,Automatique,Importée neuve,1 640 000 DH
Mitsubishi,Pajero Sport,2022,Diesel,10 CV,45 000 - 49 999,,,Excellent,Automatique,,390 000 DH
Porsche,Cayenne,2024,Hybride,20 CV,0 - 4 999,5,Oui,Neuf,Automatique,,
Mercedes-Benz,Classe GLE,2017,Diesel,12 CV,200 000 - 249 999,5,Oui,Excellent,Automatique,Dédouanée,
Renault,Clio,2017,Diesel,6 CV,200 000 - 249 999,5,Non,Bon,Manuelle,WW au Maroc,
Land Rover,Range Rover Evoque,2017,Diesel,9 CV,130 000 - 139 999,5,Oui,Excellent,Automatique,Dédouanée,199 000 DH
Peugeot,208,2017,Diesel,5 CV,5 000 - 9 999,5,Non,Excellent,Manuelle,WW au Maroc,96 000 DH
Dacia,Dokker,2021,Diesel,6 CV,0 - 4 999,,Oui,Excellent,Manuelle,WW au Maroc,
Land Rover,Range Rover Vogue,2014,Diesel,18 CV,170 000 - 179 999,5,Non,Excellent,Automatique,WW au Maroc,
Volkswagen,T-Roc,2024,Diesel,8 CV,25 000 - 29 999,5,Oui,Excellent,Automatique,WW au Maroc,350 000 DH
Kia,Picanto,2016,Essence,6 CV,150 000 - 159 999,,Non,Très bon,Manuelle,WW au Maroc,78 000 DH
Opel,Astra,2019,Diesel,6 CV,150 000 - 159 999,5,Non,Excellent,Automatique,WW au Maroc,155 000 DH
Jeep,Wrangler,2015,Diesel,11 CV,160 000 - 169 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Mercedes-Benz,Classe C,2017,Essence,11 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,Importée neuve,350 000 DH
Citroen,C3,2021,Diesel,6 CV,20 000 - 24 999,5,Oui,Excellent,Automatique,WW au Maroc,190 000 DH
Hyundai,i30,2022,Diesel,6 CV,70 000 - 74 999,,Non,Excellent,Manuelle,,235 000 DH
Hyundai,Tucson,2022,Hybride,9 CV,45 000 - 49 999,5,Non,Excellent,Automatique,WW au Maroc,295 000 DH
Hyundai,Tucson,2023,Diesel,6 CV,30 000 - 34 999,5,Oui,Excellent,Automatique,WW au Maroc,280 000 DH
Renault,Megane,2000,Diesel,7 CV,300 000 - 349 999,5,Non,Très bon,Manuelle,Dédouanée,55 000 DH
Dacia,Logan,2018,Diesel,6 CV,10 000 - 14 999,,Non,Neuf,Manuelle,WW au Maroc,120 000 DH
Dacia,Dokker,2019,Diesel,6 CV,100 000 - 109 999,5,Non,Excellent,Manuelle,,125 000 DH
Volkswagen,Golf 6,2010,Diesel,6 CV,190 000 - 199 999,5,,Excellent,Manuelle,Dédouanée,110 000 DH
Kia,Sportage,2017,Essence,9 CV,50 000 - 54 999,5,Oui,Très bon,Manuelle,Dédouanée,
Kia,Picanto,2010,Essence,6 CV,120 000 - 129 999,5,Non,Très bon,Manuelle,WW au Maroc,62 000 DH
Land Rover,Range Rover Evoque,2019,Diesel,8 CV,90 000 - 94 999,5,Oui,Excellent,Automatique,WW au Maroc,
Jeep,Grand Cherokee,2005,Diesel,12 CV,200 000 - 249 999,5,Non,Très bon,Automatique,WW au Maroc,50 000 DH
Toyota,Corolla,2021,Hybride,10 CV,100 000 - 109 999,5,Oui,Excellent,Automatique,WW au Maroc,168 000 DH
Toyota,Prado,2020,Diesel,12 CV,200 000 - 249 999,3,Oui,Excellent,Manuelle,WW au Maroc,
Renault,Clio,2022,Diesel,6 CV,60 000 - 64 999,5,Oui,Excellent,Manuelle,WW au Maroc,147 000 DH
Ford,Mustang,2020,Essence,11 CV,65 000 - 69 999,3,Non,Excellent,Automatique,Dédouanée,410 000 DH
Renault,Express,2022,Diesel,6 CV,90 000 - 94 999,5,Oui,Très bon,Manuelle,WW au Maroc,148 000 DH
Volkswagen,Golf 2,1992,Essence,9 CV,35 000 - 39 999,3,Non,Bon,Manuelle,Dédouanée,
Kia,Picanto,2021,Essence,6 CV,25 000 - 29 999,5,Non,Excellent,Manuelle,WW au Maroc,118 000 DH
Volkswagen,Golf 5,2006,Diesel,8 CV,250 000 - 299 999,5,Non,Très bon,Manuelle,Dédouanée,75 000 DH
Mercedes-Benz,Classe E,2014,Diesel,9 CV,140 000 - 149 999,5,Oui,Excellent,Automatique,Importée neuve,198 000 DH
Dacia,Dokker,2021,Diesel,6 CV,150 000 - 159 999,5,Oui,Très bon,Manuelle,WW au Maroc,142 000 DH
Audi,Q3,2024,Diesel,9 CV,95 000 - 99 999,5,Oui,Excellent,Automatique,Dédouanée,590 000 DH
Land Rover,Range Rover Sport,2019,Diesel,12 CV,100 000 - 109 999,5,Non,Excellent,Automatique,WW au Maroc,
Ford,Ecosport,2018,Essence,6 CV,65 000 - 69 999,,,Excellent,Automatique,,
Dacia,Sandero,2024,Diesel,6 CV,20 000 - 24 999,5,Oui,,Manuelle,WW au Maroc,
Jaguar,XE,2018,Diesel,8 CV,70 000 - 74 999,5,Non,Bon,Automatique,WW au Maroc,255 000 DH
Dacia,Sandero,2014,Diesel,6 CV,140 000 - 149 999,3,Non,Très bon,Manuelle,WW au Maroc,88 000 DH
Audi,A3,2023,Diesel,8 CV,100 000 - 109 999,3,Non,Excellent,Automatique,WW au Maroc,358 000 DH
Jeep,Grand Cherokee,2019,Diesel,12 CV,80 000 - 84 999,5,Oui,Excellent,Automatique,WW au Maroc,395 000 DH
Ford,Kuga,2023,Diesel,6 CV,40 000 - 44 999,5,Oui,Excellent,Automatique,WW au Maroc,340 000 DH
Nissan,Sunny,1996,Diesel,8 CV,350 000 - 399 999,,,,Manuelle,,30 000 DH
Honda,Civic,2016,Diesel,6 CV,100 000 - 109 999,5,,Très bon,Manuelle,Importée neuve,135 000 DH
Peugeot,3008,2021,Diesel,8 CV,35 000 - 39 999,5,Non,Excellent,Automatique,WW au Maroc,310 000 DH
Dacia,Duster,2022,Diesel,6 CV,95 000 - 99 999,5,Oui,Excellent,Automatique,WW au Maroc,188 000 DH
Ford,Focus,2006,Diesel,7 CV,250 000 - 299 999,5,Non,Très bon,Manuelle,WW au Maroc,
Renault,Clio,2023,Diesel,6 CV,45 000 - 49 999,5,Oui,,Manuelle,WW au Maroc,
Porsche,Cayenne,2019,Essence,Plus de 41 CV,130 000 - 139 999,5,Non,Excellent,Automatique,Pas encore dédouanée,813 700 DH
Citroen,C3,2019,Diesel,6 CV,140 000 - 149 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Dacia,Sandero,2018,Diesel,6 CV,100 000 - 109 999,5,Oui,Très bon,Manuelle,WW au Maroc,117 000 DH
Mercedes-Benz,Classe CLA,2020,Diesel,8 CV,120 000 - 129 999,5,Oui,Excellent,Automatique,Dédouanée,465 000 DH
Mercedes-Benz,Sprinter,2020,Diesel,9 CV,100 000 - 109 999,,,,Automatique,,300 000 DH
Hyundai,Tucson,2020,Diesel,6 CV,100 000 - 109 999,5,,Excellent,Automatique,WW au Maroc,280 000 DH
Land Rover,Discovery Sport,2020,Diesel,8 CV,70 000 - 74 999,5,Oui,Excellent,Automatique,WW au Maroc,295 000 DH
Volkswagen,Touareg,2020,Diesel,8 CV,180 000 - 189 999,5,Oui,Excellent,Automatique,WW au Maroc,345 000 DH
Dacia,Dokker,2021,Diesel,6 CV,90 000 - 94 999,5,Oui,Excellent,Manuelle,WW au Maroc,127 000 DH
Mercedes-Benz,Classe E,2025,Hybride,9 CV,0 - 4 999,5,,Neuf,Automatique,Importée neuve,
Seat,Leon,2019,Diesel,6 CV,200 000 - 249 999,5,Oui,Excellent,Manuelle,WW au Maroc,150 200 DH
Ford,Fusion,2019,Diesel,8 CV,95 000 - 99 999,5,Oui,Très bon,Automatique,WW au Maroc,220 000 DH
Volkswagen,Golf 2,1992,Diesel,6 CV,40 000 - 44 999,5,Oui,Bon,Manuelle,Dédouanée,32 000 DH
Suzuki,Grand Vitara,2010,Diesel,7 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,85 000 DH
Jeep,Wrangler,2016,Diesel,11 CV,35 000 - 39 999,3,Oui,Excellent,Automatique,WW au Maroc,
Audi,A7,2016,Diesel,12 CV,140 000 - 149 999,5,,Excellent,Automatique,WW au Maroc,240 000 DH
Citroen,Berlingo,2017,Diesel,6 CV,110 000 - 119 999,5,Oui,Excellent,Manuelle,WW au Maroc,
MG,HS Phev,2024,Hybride,8 CV,5 000 - 9 999,5,Oui,Excellent,Automatique,WW au Maroc,
Renault,Clio,2021,Diesel,6 CV,100 000 - 109 999,5,Oui,Très bon,Manuelle,WW au Maroc,130 000 DH
Renault,Clio,2016,Diesel,6 CV,190 000 - 199 999,5,Non,Excellent,Manuelle,WW au Maroc,95 000 DH
Volkswagen,T-Roc,2021,Diesel,8 CV,140 000 - 149 999,5,Oui,Excellent,Automatique,Dédouanée,315 000 DH
Dacia,Sandero,2023,Diesel,6 CV,50 000 - 54 999,5,Oui,Excellent,Manuelle,WW au Maroc,160 000 DH
BMW,Série 4,2024,Diesel,8 CV,20 000 - 24 999,5,Oui,Excellent,Automatique,Importée neuve,
Renault,Kangoo,2014,Diesel,6 CV,300 000 - 349 999,,Non,Très bon,Manuelle,WW au Maroc,
Toyota,Corolla,2007,Diesel,8 CV,200 000 - 249 999,5,Non,Bon,Manuelle,WW au Maroc,
Hyundai,Accent,2013,Diesel,6 CV,180 000 - 189 999,5,Non,Très bon,Manuelle,WW au Maroc,105 000 DH
Peugeot,301,2013,Essence,6 CV,160 000 - 169 999,,,Bon,Manuelle,WW au Maroc,60 000 DH
Peugeot,3008,2019,Diesel,8 CV,140 000 - 149 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Hyundai,Accent,2019,Diesel,6 CV,100 000 - 109 999,5,Non,Bon,Automatique,WW au Maroc,155 000 DH
Volkswagen,Caddy,2017,Diesel,6 CV,10 000 - 14 999,5,Non,Très bon,Automatique,WW au Maroc,155 000 DH
Renault,Kangoo,2012,Diesel,7 CV,200 000 - 249 999,5,Oui,Excellent,Automatique,Dédouanée,69 000 DH
Nissan,Note,2010,Diesel,6 CV,250 000 - 299 999,5,Non,Très bon,Manuelle,Dédouanée,77 000 DH
Volkswagen,Touran,2015,Diesel,6 CV,200 000 - 249 999,5,Non,Excellent,Manuelle,Dédouanée,167 000 DH
Hyundai,i30,2013,Diesel,6 CV,180 000 - 189 999,,Non,Très bon,Manuelle,WW au Maroc,107 000 DH
Renault,Clio,2018,Essence,7 CV,140 000 - 149 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Mercedes-Benz,Classe A,2019,Diesel,6 CV,85 000 - 89 999,5,Non,Excellent,Automatique,Dédouanée,360 000 DH
Ford,Kuga,2022,Diesel,6 CV,100 000 - 109 999,3,Oui,Très bon,Automatique,Dédouanée,230 000 DH
Land Rover,Range Rover Evoque,2014,Diesel,9 CV,180 000 - 189 999,5,Non,Excellent,Automatique,WW au Maroc,178 000 DH
Dacia,Sandero,2013,Diesel,6 CV,200 000 - 249 999,5,Non,Bon,Manuelle,WW au Maroc,75 000 DH
Fiat,Punto,2010,Essence,7 CV,130 000 - 139 999,5,,,Manuelle,,60 000 DH
Volkswagen,Tiguan,2017,Diesel,8 CV,140 000 - 149 999,5,Non,Excellent,Automatique,Importée neuve,
Renault,Koleos,2019,Diesel,8 CV,95 000 - 99 999,5,,Excellent,Automatique,WW au Maroc,210 000 DH
Mercedes-Benz,Classe GLE,2022,Hybride,11 CV,55 000 - 59 999,5,Oui,Excellent,Automatique,WW au Maroc,
Dacia,Logan,2021,Diesel,7 CV,45 000 - 49 999,5,Non,Excellent,Manuelle,WW au Maroc,120 000 DH
Volkswagen,Polo,2008,Essence,7 CV,200 000 - 249 999,,Non,,Manuelle,,60 000 DH
Renault,Koleos,2009,Diesel,8 CV,200 000 - 249 999,5,Non,Très bon,Automatique,WW au Maroc,82 000 DH
Mercedes-Benz,190,1993,Diesel,8 CV,Plus de 500 000,5,Non,Bon,Manuelle,Dédouanée,60 000 DH
Mercedes-Benz,Classe GLC,2017,Diesel,8 CV,180 000 - 189 999,5,Oui,Très bon,Automatique,Dédouanée,530 000 DH
Toyota,Yaris,2020,Essence,6 CV,85 000 - 89 999,5,Oui,Très bon,Manuelle,WW au Maroc,125 000 DH
Volkswagen,Golf 7,2019,Diesel,8 CV,80 000 - 84 999,5,Oui,Excellent,Automatique,WW au Maroc,220 000 DH
Chevrolet,Spark,2012,Essence,6 CV,110 000 - 119 999,5,Oui,Très bon,Manuelle,WW au Maroc,60 000 DH
Seat,Arona,2022,Diesel,6 CV,50 000 - 54 999,5,Oui,Excellent,Manuelle,WW au Maroc,208 000 DH
Audi,Q5,2011,Diesel,8 CV,160 000 - 169 999,5,,Très bon,Manuelle,,155 000 DH
Mercedes-Benz,Classe E,2015,Diesel,9 CV,250 000 - 299 999,,Oui,Très bon,Manuelle,WW au Maroc,177 999 DH
Toyota,Corolla,2003,Diesel,8 CV,400 000 - 449 999,5,Non,Excellent,Manuelle,WW au Maroc,65 000 DH
Volkswagen,Polo,2003,Diesel,8 CV,300 000 - 349 999,5,Oui,Excellent,Manuelle,Dédouanée,50 000 DH
Opel,Corsa,2010,Diesel,5 CV,20 000 - 24 999,5,Non,Excellent,Manuelle,Dédouanée,68 000 DH
Jeep,Renegade,2021,Diesel,6 CV,55 000 - 59 999,5,Oui,Excellent,Automatique,WW au Maroc,195 000 DH
Mercedes-Benz,Classe GLC,2024,Hybride,8 CV,5 000 - 9 999,5,,Neuf,Automatique,Importée neuve,
Jeep,Renegade,2019,Diesel,6 CV,100 000 - 109 999,,Non,Excellent,Automatique,WW au Maroc,187 000 DH
Audi,A6,2025,Essence,23 CV,0 - 4 999,3,Oui,Neuf,Automatique,Importée neuve,
Peugeot,301,2017,Diesel,6 CV,150 000 - 159 999,5,Non,Très bon,Manuelle,WW au Maroc,107 500 DH
Dacia,Dokker,2018,Diesel,6 CV,160 000 - 169 999,,,Excellent,Manuelle,,
Dacia,Logan,2022,Diesel,6 CV,50 000 - 54 999,5,Oui,Neuf,Manuelle,WW au Maroc,
Nissan,Qashqai,2014,Diesel,6 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,Dédouanée,190 000 DH
Ford,Fiesta,2013,Diesel,6 CV,65 000 - 69 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Dacia,Dokker,2019,Diesel,6 CV,100 000 - 109 999,5,Non,Très bon,Manuelle,WW au Maroc,133 000 DH
Peugeot,206,2006,Essence,6 CV,30 000 - 34 999,5,Non,Bon,Manuelle,,45 000 DH
Dacia,Sandero,2019,Diesel,6 CV,160 000 - 169 999,,,,Manuelle,,
Hyundai,Accent,2001,Essence,7 CV,5 000 - 9 999,5,Non,Bon,Manuelle,WW au Maroc,20 000 DH
Toyota,Hilux,2023,Diesel,10 CV,90 000 - 94 999,5,Oui,Neuf,Manuelle,WW au Maroc,
Fiat,500,2024,Essence,7 CV,15 000 - 19 999,3,Oui,Excellent,Automatique,WW au Maroc,
Land Rover,Range Rover Vogue,2019,Diesel,12 CV,150 000 - 159 999,5,Non,Très bon,Automatique,WW au Maroc,619 998 DH
Volkswagen,Tiguan,2014,Diesel,8 CV,170 000 - 179 999,,,Très bon,Manuelle,,
Jeep,Renegade,2022,Diesel,6 CV,90 000 - 94 999,5,,Excellent,Automatique,WW au Maroc,215 000 DH
Volkswagen,Golf 7,2015,Diesel,8 CV,150 000 - 159 999,,,Très bon,Manuelle,WW au Maroc,
Audi,Q3,2022,Essence,11 CV,20 000 - 24 999,5,Non,Neuf,Automatique,Importée neuve,720 000 DH
Renault,Kangoo,2015,Diesel,6 CV,0 - 4 999,5,Non,Excellent,Manuelle,WW au Maroc,96 000 DH
Honda,Accord,2004,Diesel,6 CV,190 000 - 199 999,5,Oui,Très bon,Manuelle,Dédouanée,
Volvo,S90,2021,Diesel,8 CV,80 000 - 84 999,5,Non,Excellent,Automatique,WW au Maroc,339 000 DH
Mercedes-Benz,Classe GLC,2021,Diesel,9 CV,45 000 - 49 999,5,,Excellent,Automatique,Dédouanée,
Renault,Scenic,2001,Diesel,7 CV,5 000 - 9 999,5,Non,Correct,Manuelle,WW au Maroc,41 000 DH
Mercedes-Benz,Classe C,2025,Diesel,8 CV,0 - 4 999,3,Oui,Excellent,Automatique,Importée neuve,
Volkswagen,Tiguan,2020,Diesel,8 CV,60 000 - 64 999,5,Oui,Excellent,Automatique,Dédouanée,
BMW,X6,2009,Diesel,12 CV,200 000 - 249 999,5,Non,Très bon,Automatique,Dédouanée,123 000 DH
Renault,Vel Satis,2003,Diesel,8 CV,200 000 - 249 999,5,Non,Bon,Manuelle,Dédouanée,48 000 DH
Toyota,Corolla,2021,Hybride,8 CV,30 000 - 34 999,5,Oui,Très bon,Automatique,WW au Maroc,220 000 DH
Nissan,Qashqai,2016,Diesel,6 CV,140 000 - 149 999,5,Non,Excellent,Automatique,WW au Maroc,178 000 DH
Renault,Captur,2016,Diesel,6 CV,170 000 - 179 999,,,Excellent,Automatique,,143 000 DH
Mercedes-Benz,Classe C,2024,Hybride,11 CV,25 000 - 29 999,5,Oui,Excellent,Automatique,Importée neuve,
Audi,A6,2016,Diesel,8 CV,200 000 - 249 999,5,,Très bon,Automatique,WW au Maroc,195 000 DH
Dacia,Logan,2009,Diesel,7 CV,300 000 - 349 999,5,Non,Très bon,Manuelle,,62 000 DH
Mercedes-Benz,220,2010,Diesel,9 CV,300 000 - 349 999,,,Très bon,Manuelle,,134 000 DH
Renault,Kangoo,2012,Diesel,7 CV,200 000 - 249 999,5,Oui,Excellent,Automatique,Dédouanée,69 000 DH
Dacia,Dokker,2020,Diesel,6 CV,85 000 - 89 999,5,Oui,Excellent,Manuelle,WW au Maroc,125 000 DH
Hyundai,Tucson,2022,Diesel,6 CV,100 000 - 109 999,5,Oui,Neuf,Automatique,WW au Maroc,
Mercedes-Benz,Classe C,2018,Diesel,8 CV,120 000 - 129 999,5,Non,Très bon,Automatique,Dédouanée,385 000 DH
Hyundai,Accent,2023,Diesel,6 CV,70 000 - 74 999,5,Non,Excellent,Manuelle,WW au Maroc,175 000 DH
Fiat,Albea,2009,Diesel,5 CV,35 000 - 39 999,5,Non,Très bon,Manuelle,WW au Maroc,51 000 DH
Peugeot,301,2022,Diesel,6 CV,35 000 - 39 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Renault,Safrane,1999,Essence,11 CV,250 000 - 299 999,5,Non,Très bon,Manuelle,Dédouanée,
Volkswagen,Tiguan,2021,Diesel,8 CV,65 000 - 69 999,5,Oui,Très bon,Automatique,Importée neuve,
Land Rover,Range Rover Evoque,2017,Diesel,8 CV,130 000 - 139 999,5,,Excellent,Automatique,WW au Maroc,228 000 DH
Dacia,Dokker,2015,Diesel,7 CV,200 000 - 249 999,5,Non,Très bon,Manuelle,WW au Maroc,103 000 DH
Alfa Romeo,Stelvio,2020,Diesel,9 CV,80 000 - 84 999,5,Oui,Excellent,Automatique,WW au Maroc,295 000 DH
Peugeot,405,1990,Diesel,8 CV,10 000 - 14 999,,,Correct,Manuelle,,21 000 DH
Renault,R11,1984,Diesel,6 CV,50 000 - 54 999,5,Non,Bon,Manuelle,Dédouanée,25 000 DH
Mercedes-Benz,220,2014,Diesel,9 CV,190 000 - 199 999,5,Non,Excellent,Automatique,Dédouanée,190 000 DH
Ford,Kuga,2019,Diesel,7 CV,170 000 - 179 999,5,Oui,Bon,Manuelle,WW au Maroc,
Volkswagen,Touareg,2017,Diesel,9 CV,140 000 - 149 999,5,Oui,Excellent,Automatique,WW au Maroc,220 000 DH
Fiat,Fiorino,2023,Diesel,5 CV,15 000 - 19 999,5,Oui,Excellent,Manuelle,WW au Maroc,145 000 DH
Renault,Arkana,2023,Hybride,8 CV,35 000 - 39 999,5,Oui,Excellent,Automatique,WW au Maroc,239 000 DH
Dacia,Lodgy,2025,Diesel,6 CV,0 - 4 999,5,Oui,Neuf,Manuelle,WW au Maroc,208 000 DH
Volkswagen,Tiguan,2019,Diesel,8 CV,180 000 - 189 999,5,Non,Excellent,Automatique,WW au Maroc,292 000 DH
Mercedes-Benz,Classe E,2019,Diesel,8 CV,130 000 - 139 999,5,Oui,Excellent,Automatique,WW au Maroc,309 000 DH
Hyundai,Santa Fe,2008,Diesel,9 CV,0 - 4 999,5,Non,Bon,Automatique,WW au Maroc,85 000 DH
Fiat,Doblo,2019,Diesel,6 CV,0 - 4 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Dacia,Dokker,2018,Essence,6 CV,140 000 - 149 999,5,Non,Bon,Manuelle,WW au Maroc,125 000 DH
Dacia,Logan,2024,Diesel,6 CV,5 000 - 9 999,5,Oui,Très bon,Manuelle,WW au Maroc,147 000 DH
DS,DS4,2023,Diesel,6 CV,65 000 - 69 999,5,Oui,Excellent,Automatique,WW au Maroc,298 000 DH
Mercedes-Benz,Classe A,2012,Diesel,7 CV,200 000 - 249 999,5,,Très bon,Automatique,Dédouanée,175 000 DH
Renault,Express,2022,Diesel,6 CV,180 000 - 189 999,5,Oui,Excellent,Manuelle,WW au Maroc,150 000 DH
Audi,Q5,2015,Diesel,8 CV,250 000 - 299 999,5,Oui,Excellent,Automatique,WW au Maroc,
Skoda,Kamiq,2021,Diesel,7 CV,140 000 - 149 999,5,Non,Très bon,Manuelle,WW au Maroc,187 000 DH
Mercedes-Benz,Classe CLA,2020,Diesel,8 CV,110 000 - 119 999,,Oui,Excellent,Automatique,Dédouanée,
Citroen,C4,2021,Diesel,6 CV,40 000 - 44 999,5,Oui,Excellent,Manuelle,WW au Maroc,
Audi,Q5,2020,Diesel,8 CV,150 000 - 159 999,5,Oui,Très bon,Automatique,,
Mercedes-Benz,Classe A,2019,Essence,11 CV,55 000 - 59 999,5,Non,Excellent,Automatique,Importée neuve,
Mercedes-Benz,Classe B,2012,Diesel,8 CV,180 000 - 189 999,5,Non,Bon,Automatique,WW au Maroc,112 000 DH
Dacia,Sandero,2018,Diesel,6 CV,100 000 - 109 999,5,Oui,Très bon,Manuelle,WW au Maroc,117 000 DH
Nissan,Sunny,2004,Essence,7 CV,140 000 - 149 999,5,Oui,,Manuelle,WW au Maroc,55 000 DH
BMW,X5,2021,Hybride,17 CV,50 000 - 54 999,5,Oui,Excellent,Automatique,WW au Maroc,
Porsche,Panamera,2012,Diesel,12 CV,200 000 - 249 999,5,Non,Excellent,Automatique,Importée neuve,290 000 DH
Land Rover,Range Rover Vogue,2017,Diesel,18 CV,140 000 - 149 999,5,Oui,Excellent,Automatique,WW au Maroc,355 000 DH
Mercedes-Benz,Classe CLA,2017,Diesel,6 CV,200 000 - 249 999,5,Non,Bon,Automatique,WW au Maroc,210 000 DH
Volkswagen,Touareg,2012,Diesel,12 CV,200 000 - 249 999,5,Non,Très bon,Automatique,WW au Maroc,135 000 DH
Volkswagen,Tiguan,2021,Diesel,8 CV,95 000 - 99 999,5,Oui,Excellent,Automatique,Dédouanée,
Audi,Q5,2014,Diesel,8 CV,200 000 - 249 999,5,Non,Excellent,Manuelle,WW au Maroc,178 000 DH
Mercedes-Benz,220,2019,Diesel,9 CV,10 000 - 14 999,5,Non,Très bon,Automatique,Dédouanée,
Dacia,Duster,2019,Diesel,6 CV,130 000 - 139 999,5,Non,Excellent,Manuelle,WW au Maroc,152 000 DH
Volkswagen,Tiguan,2022,Diesel,8 CV,40 000 - 44 999,5,Oui,Neuf,Automatique,Importée neuve,557 000 DH
Kia,Carens,2008,Diesel,8 CV,190 000 - 199 999,5,,Bon,Manuelle,WW au Maroc,75 000 DH
